model,dataset,method,low_fraction,sample_id,group_id,uq_score,correct,error,hallucination,quadrant,rating
qwen,mmvet,perplexity,0.2,mmvet-v1_107,mmvet-v1_107,1.0009282827636579,0,1,1,wrong_hallucination,2
qwen,mmvet,perplexity,0.2,mmvet-v1_86,mmvet-v1_86,1.0009410381358785,1,0,0,correct_clean,6
qwen,mmvet,perplexity,0.2,mmvet-v1_10,mmvet-v1_10,1.00106802670679,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_10,mmvet-v1_10,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_108,mmvet-v1_108,-0.0,1,0,0,correct_clean,5
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_109,mmvet-v1_109,-0.0,0,1,1,wrong_hallucination,1
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_110,mmvet-v1_110,-0.0,1,0,0,correct_clean,5
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_111,mmvet-v1_111,-0.0,1,0,1,correct_hallucination,2
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_112,mmvet-v1_112,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_113,mmvet-v1_113,-0.0,1,0,1,correct_hallucination,2
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_114,mmvet-v1_114,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_115,mmvet-v1_115,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_116,mmvet-v1_116,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_117,mmvet-v1_117,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_118,mmvet-v1_118,-0.0,1,0,0,correct_clean,5
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_119,mmvet-v1_119,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_120,mmvet-v1_120,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_121,mmvet-v1_121,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_122,mmvet-v1_122,-0.0,0,1,1,wrong_hallucination,1
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_123,mmvet-v1_123,-0.0,1,0,1,correct_hallucination,2
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_125,mmvet-v1_125,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_126,mmvet-v1_126,-0.0,1,0,0,correct_clean,5
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_130,mmvet-v1_130,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_132,mmvet-v1_132,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_133,mmvet-v1_133,-0.0,1,0,0,correct_clean,5
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_134,mmvet-v1_134,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_135,mmvet-v1_135,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_136,mmvet-v1_136,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_137,mmvet-v1_137,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_146,mmvet-v1_146,-0.0,1,0,1,correct_hallucination,2
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_16,mmvet-v1_16,-0.0,0,1,1,wrong_hallucination,1
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_162,mmvet-v1_162,-0.0,0,1,0,wrong_clean,3
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_163,mmvet-v1_163,-0.0,0,1,1,wrong_hallucination,1
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_169,mmvet-v1_169,-0.0,0,1,0,wrong_clean,3
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_170,mmvet-v1_170,-0.0,0,1,0,wrong_clean,3
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_19,mmvet-v1_19,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_20,mmvet-v1_20,-0.0,1,0,1,correct_hallucination,1
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_31,mmvet-v1_31,-0.0,0,1,1,wrong_hallucination,1
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_35,mmvet-v1_35,-0.0,1,0,1,correct_hallucination,2
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_38,mmvet-v1_38,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_40,mmvet-v1_40,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_41,mmvet-v1_41,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_45,mmvet-v1_45,-0.0,1,0,0,correct_clean,6
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_52,mmvet-v1_52,-0.0,1,0,1,correct_hallucination,2
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_58,mmvet-v1_58,-0.0,1,0,0,correct_clean,5
qwen,mmvet,semantic_entropy,0.2,mmvet-v1_6,mmvet-v1_6,-0.0,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_134,mmvet-v1_134,-22.189033088472108,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_136,mmvet-v1_136,-21.90137628173423,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_68,mmvet-v1_68,-21.76777411822039,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_111,mmvet-v1_111,-21.559454885929753,1,0,1,correct_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_137,mmvet-v1_137,-21.556033929568986,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_130,mmvet-v1_130,-21.506145632167083,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_117,mmvet-v1_117,-21.33288982260205,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_123,mmvet-v1_123,-21.179032928702565,1,0,1,correct_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_112,mmvet-v1_112,-20.925370861773356,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_85,mmvet-v1_85,-20.4653682825343,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_110,mmvet-v1_110,-20.048006947392278,1,0,0,correct_clean,5
qwen,mmvet,umpire,0.2,mmvet-v1_126,mmvet-v1_126,-19.973875873424,1,0,0,correct_clean,5
qwen,mmvet,umpire,0.2,mmvet-v1_116,mmvet-v1_116,-19.433416249652602,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_120,mmvet-v1_120,-19.353714359535836,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_113,mmvet-v1_113,-19.210456131373878,1,0,1,correct_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_122,mmvet-v1_122,-19.034758471070454,0,1,1,wrong_hallucination,1
qwen,mmvet,umpire,0.2,mmvet-v1_128,mmvet-v1_128,-18.937379724472873,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_121,mmvet-v1_121,-18.898635856506576,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_52,mmvet-v1_52,-18.82260329954723,1,0,1,correct_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_114,mmvet-v1_114,-18.775662319187916,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_125,mmvet-v1_125,-18.45677150670042,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_35,mmvet-v1_35,-18.161507219881308,1,0,1,correct_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_108,mmvet-v1_108,-17.651196982727395,1,0,0,correct_clean,5
qwen,mmvet,umpire,0.2,mmvet-v1_133,mmvet-v1_133,-17.450013687725036,1,0,0,correct_clean,5
qwen,mmvet,umpire,0.2,mmvet-v1_41,mmvet-v1_41,-17.04648435140344,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_135,mmvet-v1_135,-16.92788838032446,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_50,mmvet-v1_50,-16.89201486442756,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_55,mmvet-v1_55,-16.786679243070182,0,1,1,wrong_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_29,mmvet-v1_29,-16.78443035345856,0,1,1,wrong_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_4,mmvet-v1_4,-16.767170509781742,1,0,1,correct_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_109,mmvet-v1_109,-16.712697207730034,0,1,1,wrong_hallucination,1
qwen,mmvet,umpire,0.2,mmvet-v1_28,mmvet-v1_28,-16.508886092393098,0,1,1,wrong_hallucination,1
qwen,mmvet,umpire,0.2,mmvet-v1_119,mmvet-v1_119,-16.496096584481673,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_19,mmvet-v1_19,-16.43874445691438,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_12,mmvet-v1_12,-16.258224196204342,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_124,mmvet-v1_124,-16.084102375462166,0,1,1,wrong_hallucination,1
qwen,mmvet,umpire,0.2,mmvet-v1_86,mmvet-v1_86,-15.949521905046863,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_146,mmvet-v1_146,-15.664378834075157,1,0,1,correct_hallucination,2
qwen,mmvet,umpire,0.2,mmvet-v1_51,mmvet-v1_51,-15.403598354437529,0,1,0,wrong_clean,4
qwen,mmvet,umpire,0.2,mmvet-v1_142,mmvet-v1_142,-15.386044480948884,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_17,mmvet-v1_17,-15.291687862429505,1,0,0,correct_clean,6
qwen,mmvet,umpire,0.2,mmvet-v1_118,mmvet-v1_118,-14.993323720377543,1,0,0,correct_clean,5
qwen,mmvet,umpire,0.2,mmvet-v1_25,mmvet-v1_25,-14.911719045858701,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-126-case3,vilp-126,1.0000133514404288,0,1,1,wrong_hallucination,2
internvl,vilp,perplexity,0.2,vilp-118-case1,vilp-118,1.0000153183777916,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-120-case3,vilp-120,1.0000156164169938,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-19-case1,vilp-19,1.000015944174043,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-84-case1,vilp-84,1.00001856680002,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-265-case1,vilp-265,1.0000215172754265,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-276-case1,vilp-276,1.0000244972268646,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-285-case2,vilp-285,1.0000276565556234,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-257-case3,vilp-257,1.0000281333915306,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-19-case3,vilp-19,1.0000326036307579,0,1,0,wrong_clean,5
internvl,vilp,perplexity,0.2,vilp-21-case1,vilp-21,1.0000350475304598,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-218-case2,vilp-218,1.0000363188914687,0,1,0,wrong_clean,4
internvl,vilp,perplexity,0.2,vilp-156-case3,vilp-156,1.0000367164621884,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-147-case1,vilp-147,1.0000368353629843,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-167-case3,vilp-167,1.0000402927403296,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-218-case1,vilp-218,1.0000422392260169,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-230-case1,vilp-230,1.000054060249667,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-90-case1,vilp-90,1.000057697294373,1,0,0,correct_clean,5
internvl,vilp,perplexity,0.2,vilp-147-case2,vilp-147,1.0000613910933647,0,1,0,wrong_clean,6
internvl,vilp,perplexity,0.2,vilp-14-case3,vilp-14,1.0000690221813329,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-90-case3,vilp-90,1.0000711679461467,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-167-case1,vilp-167,1.0000725984585803,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-218-case3,vilp-218,1.0000853520866544,0,1,0,wrong_clean,4
internvl,vilp,perplexity,0.2,vilp-124-case3,vilp-124,1.0000859498950603,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-37-case2,vilp-37,1.0000872612016625,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-285-case3,vilp-285,1.0000948905924922,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-37-case1,vilp-37,1.0000966787357486,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-148-case2,vilp-148,1.000097988444636,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-260-case2,vilp-260,1.0000988245016895,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-43-case2,vilp-43,1.0000994205490055,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-134-case1,vilp-134,1.0001022203887364,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-296-case2,vilp-296,1.0001071644410915,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-14-case1,vilp-14,1.000109076496614,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-150-case2,vilp-150,1.000110861479831,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-240-case1,vilp-240,1.0001123309518936,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-141-case1,vilp-141,1.0001136064518918,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-14-case2,vilp-14,1.000115752217768,0,1,1,wrong_hallucination,0
internvl,vilp,perplexity,0.2,vilp-236-case1,vilp-236,1.0001204606712613,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-251-case1,vilp-251,1.0001236099699422,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-239-case3,vilp-239,1.0001303735815505,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-298-case1,vilp-298,1.0001306533883358,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-85-case3,vilp-85,1.0001319646880609,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-38-case3,vilp-38,1.000134944910518,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-210-case1,vilp-210,1.0001434623388248,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-140-case3,vilp-140,1.000148049325335,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-84-case2,vilp-84,1.0001494731409744,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-6-case1,vilp-6,1.000150118448627,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-221-case1,vilp-221,1.0001519918395458,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-239-case2,vilp-239,1.000162200500772,0,1,0,wrong_clean,4
internvl,vilp,perplexity,0.2,vilp-260-case3,vilp-260,1.0001629591038617,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-8-case2,vilp-8,1.0001638478763217,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-290-case2,vilp-290,1.000164031988228,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-236-case2,vilp-236,1.0001673079014037,0,1,1,wrong_hallucination,0
internvl,vilp,perplexity,0.2,vilp-256-case3,vilp-256,1.000168579689807,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-128-case2,vilp-128,1.000169754028509,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-6-case2,vilp-6,1.0001757002146725,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-242-case3,vilp-242,1.0001790961967993,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-136-case1,vilp-136,1.000196926070807,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-94-case1,vilp-94,1.0002021025729833,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-210-case3,vilp-210,1.0002105081478339,0,1,0,wrong_clean,4
internvl,vilp,perplexity,0.2,vilp-217-case2,vilp-217,1.0002128265866694,0,1,0,wrong_clean,4
internvl,vilp,perplexity,0.2,vilp-263-case3,vilp-263,1.0002167633913783,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-286-case1,vilp-286,1.0002225637398665,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-136-case2,vilp-136,1.0002235086972957,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-237-case2,vilp-237,1.0002315044432502,0,1,1,wrong_hallucination,0
internvl,vilp,perplexity,0.2,vilp-96-case3,vilp-96,1.0002352954287506,1,0,1,correct_hallucination,1
internvl,vilp,perplexity,0.2,vilp-263-case1,vilp-263,1.0002379143163722,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-237-case1,vilp-237,1.0002387762022686,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-101-case1,vilp-101,1.000241197295988,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-151-case1,vilp-151,1.0002431869463442,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-38-case1,vilp-38,1.0002506971230611,1,0,0,correct_clean,5
internvl,vilp,perplexity,0.2,vilp-228-case2,vilp-228,1.0002567760615113,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-179-case2,vilp-179,1.0002593875926626,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-8-case1,vilp-8,1.000259664088434,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-140-case1,vilp-140,1.0002660751357306,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-10-case2,vilp-10,1.0002689266039382,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-94-case2,vilp-94,1.0002807378698075,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-162-case1,vilp-162,1.0002878661142123,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-106-case1,vilp-106,1.0002967119269788,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-156-case1,vilp-156,1.0002975197873167,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-80-case1,vilp-80,1.0002999197025215,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-237-case3,vilp-237,1.0002999305772755,0,1,0,wrong_clean,4
internvl,vilp,perplexity,0.2,vilp-26-case3,vilp-26,1.0003022719917367,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-21-case3,vilp-21,1.0003042411313299,1,0,0,correct_clean,4
internvl,vilp,perplexity,0.2,vilp-217-case1,vilp-217,1.0003048915432688,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-281-case2,vilp-281,1.000305294988339,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-128-case1,vilp-128,1.000306248663135,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-46-case1,vilp-46,1.0003116130789682,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-82-case3,vilp-82,1.000312328324941,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-134-case3,vilp-134,1.0003147125303993,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-239-case1,vilp-239,1.0003173340421134,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-262-case1,vilp-262,1.0003205537777267,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-186-case3,vilp-186,1.00032186509353,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-110-case1,vilp-110,1.000323176381939,1,0,0,correct_clean,5
internvl,vilp,perplexity,0.2,vilp-153-case1,vilp-153,1.0003249645185,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-244-case3,vilp-244,1.0003283600652886,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-252-case1,vilp-252,1.0003309984185158,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-262-case3,vilp-262,1.0003336148393744,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-26-case1,vilp-26,1.0003342667812756,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-288-case2,vilp-288,1.00033593178718,0,1,0,wrong_clean,4
internvl,vilp,perplexity,0.2,vilp-19-case2,vilp-19,1.0003371137548471,1,0,0,correct_clean,5
internvl,vilp,perplexity,0.2,vilp-160-case1,vilp-160,1.000341534600152,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-256-case1,vilp-256,1.000358500434058,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-38-case2,vilp-38,1.0003663301449655,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-140-case2,vilp-140,1.0003669262061392,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-161-case1,vilp-161,1.0003682997386534,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-295-case3,vilp-295,1.000370255339287,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-22-case1,vilp-22,1.000374964857297,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-249-case3,vilp-249,1.0003761640933855,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-145-case2,vilp-145,1.000381061567735,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-115-case2,vilp-115,1.0003811120894028,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-114-case2,vilp-114,1.0003873109958257,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-97-case2,vilp-97,1.000389750413138,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-233-case1,vilp-233,1.0003901817640826,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-113-case1,vilp-113,1.000393033032437,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-264-case1,vilp-264,1.000395803043462,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-149-case1,vilp-149,1.0003961324741084,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-114-case3,vilp-114,1.0003987435429493,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-254-case1,vilp-254,1.000407483707294,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-163-case1,vilp-163,1.0004117641523074,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-244-case1,vilp-244,1.000421053272095,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-115-case1,vilp-115,1.0004320144789425,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-34-case1,vilp-34,1.0004349946928857,1,0,0,correct_clean,5
internvl,vilp,perplexity,0.2,vilp-285-case1,vilp-285,1.000437378870432,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-123-case1,vilp-123,1.000437617305969,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-284-case2,vilp-284,1.0004471249365645,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-274-case1,vilp-274,1.0004497389555598,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-122-case2,vilp-122,1.0004525184605642,1,0,1,correct_hallucination,2
internvl,vilp,perplexity,0.2,vilp-36-case3,vilp-36,1.0004657279736648,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-100-case1,vilp-100,1.0004661667982295,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-249-case2,vilp-249,1.0004694378362622,0,1,1,wrong_hallucination,1
internvl,vilp,perplexity,0.2,vilp-99-case1,vilp-99,1.0004737377288027,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-232-case1,vilp-232,1.0004796981812056,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-93-case1,vilp-93,1.0004857778489564,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-257-case1,vilp-257,1.000486086885283,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-241-case1,vilp-241,1.0004878640225403,1,0,0,correct_clean,6
internvl,vilp,perplexity,0.2,vilp-135-case3,vilp-135,1.0004928112316045,1,0,0,correct_clean,5
